gender,age,customer_id,became_member_on,income,became_member_year,became_member_month,membership_duration,age_categories,income_binned
1.0,76.0,978d48db5c714a4490d904412f85b502,2015-09-06,114000.0,2015,9,1054 days 00:00:00.000000000,70-79,110k-120k
0.0,89.0,2f442d5255324bbd9438b8a213544532,2016-05-28,96000.0,2016,5,789 days 00:00:00.000000000,80+,90k-99k
0.0,63.0,044f41cfd98940119477d73c81f973a3,2017-07-29,36000.0,2017,7,362 days 00:00:00.000000000,60-69,20k-39k
0.0,41.0,031387fa9cfd47e88f4e4b4b4cb71925,2017-09-22,83000.0,2017,9,307 days 00:00:00.000000000,40-49,80k-89k
1.0,71.0,8c410d84af08408fb41f953c93ffac27,2018-04-08,56000.0,2018,4,109 days 00:00:00.000000000,70-79,50k-59k
0.0,44.0,09e7e40eb89943458f4f79fe2e023dd6,2017-10-11,36000.0,2017,10,288 days 00:00:00.000000000,40-49,20k-39k
0.0,25.0,97b2476046874de3975e8feee95a1f98,2016-04-06,73000.0,2016,4,841 days 00:00:00.000000000,20-29,70k-79k
0.0,27.0,0ad8a9771c59432f9641e48212b2ccb9,2018-03-27,70000.0,2018,3,121 days 00:00:00.000000000,20-29,60k-69k
0.0,67.0,2a01c11fdcc441bcbdc842c35adccb2f,2018-02-12,106000.0,2018,2,164 days 00:00:00.000000000,60-69,100k-109k
1.0,77.0,78e9be059fce46a1b610f74e0e812a4a,2016-02-19,80000.0,2016,2,888 days 00:00:00.000000000,70-79,70k-79k
1.0,68.0,ad4fd34e9f7e4fd9ae627edd73ca2081,2015-12-29,66000.0,2015,12,940 days 00:00:00.000000000,60-69,60k-69k
0.0,37.0,0e4e14ea66044a9eaee0b5efbff6ca62,2016-04-20,64000.0,2016,4,827 days 00:00:00.000000000,30-39,60k-69k
0.0,55.0,ace4a7611da040748d1722cda25b6280,2016-03-23,60000.0,2016,3,855 days 00:00:00.000000000,50-59,50k-59k
0.0,30.0,c894971c9e414a358b84255199727636,2016-09-03,54000.0,2016,9,691 days 00:00:00.000000000,20-29,50k-59k
0.0,51.0,e277228d77a64ab896d6dd6d88f970d3,2015-08-15,54000.0,2015,8,1076 days 00:00:00.000000000,50-59,50k-59k
1.0,47.0,f20277feaaca40b1ae9295a1d897fcb8,2018-07-12,92000.0,2018,7,14 days 00:00:00.000000000,40-49,90k-99k
0.0,49.0,6f04a68e93df44d1b2329a399016452b,2018-02-04,48000.0,2018,2,172 days 00:00:00.000000000,40-49,40k-49k
0.0,32.0,27aa749a6f5f448e91327028a2ac7fb5,2015-10-08,38000.0,2015,10,1022 days 00:00:00.000000000,30-39,20k-39k
0.0,30.0,ba9fb3e4a7084361914c1647d871d27e,2017-04-18,69000.0,2017,4,464 days 00:00:00.000000000,20-29,60k-69k
0.0,47.0,00c6035df45840038a72766c6d27a0db,2017-02-25,86000.0,2017,2,516 days 00:00:00.000000000,40-49,80k-89k
0.0,34.0,fffad4f4828548d1b5583907f2e9906b,2017-01-23,34000.0,2017,1,549 days 00:00:00.000000000,30-39,20k-39k
1.0,78.0,a1ad0bbe76f8403786baa50ff845bc42,2017-06-04,101000.0,2017,6,417 days 00:00:00.000000000,70-79,100k-109k
1.0,85.0,50fb5c0c6b1b4f43bd5f4a818dddb513,2016-03-02,71000.0,2016,3,876 days 00:00:00.000000000,80+,70k-79k
1.0,75.0,a97e6f33219c432db82acfa0d19c602d,2013-08-06,69000.0,2013,8,1815 days 00:00:00.000000000,70-79,60k-69k
1.0,76.0,c6a2cd4fdc104ea5896ac60300f6842d,2017-03-11,71000.0,2017,3,502 days 00:00:00.000000000,70-79,70k-79k
1.0,89.0,4c0b938c4e994b168f0062d7dbb79796,2015-07-22,59000.0,2015,7,1100 days 00:00:00.000000000,80+,50k-59k
0.0,58.0,4de38d89a91c4286a583085d909817f9,2018-01-29,70000.0,2018,1,178 days 00:00:00.000000000,50-59,60k-69k
0.0,23.0,5ad59daa0d6b41f0a0c115443c1d8828,2017-10-30,49000.0,2017,10,269 days 00:00:00.000000000,20-29,40k-49k
0.0,58.0,2b91e3c00a424185ab261b2a204c9718,2017-09-16,53000.0,2017,9,313 days 00:00:00.000000000,50-59,50k-59k
1.0,64.0,23bc15e276d247669fd7d1c08a8fb678,2015-10-12,95000.0,2015,10,1018 days 00:00:00.000000000,60-69,90k-99k
0.0,72.0,da6c95e567f94dfdb54c16073807fcfe,2017-09-09,39000.0,2017,9,320 days 00:00:00.000000000,70-79,20k-39k
1.0,66.0,fae3fbe975cc4421b853947d7448904e,2017-08-11,72000.0,2017,8,349 days 00:00:00.000000000,60-69,70k-79k
1.0,49.0,7798d98a070845328d838312b65ba846,2017-08-09,68000.0,2017,8,351 days 00:00:00.000000000,40-49,60k-69k
0.0,43.0,b21beefac7b6488f8384774c4d90faca,2017-04-13,71000.0,2017,4,469 days 00:00:00.000000000,40-49,70k-79k
0.0,58.0,932715eb8a33450c83c1557c99968c7b,2018-07-17,39000.0,2018,7,9 days 00:00:00.000000000,50-59,20k-39k
0.0,43.0,cac7e2d5e1f444debdbebcb02a9d6d3d,2017-08-06,76000.0,2017,8,354 days 00:00:00.000000000,40-49,70k-79k
1.0,56.0,203831402e2b49a8bf1fa35263f17165,2017-03-29,87000.0,2017,3,484 days 00:00:00.000000000,50-59,80k-89k
1.0,69.0,816f33d96b624c84a890f87694ac4172,2017-10-16,118000.0,2017,10,283 days 00:00:00.000000000,60-69,110k-120k
0.0,81.0,327d08559d564f13b6aaf681700c2e6e,2016-06-01,70000.0,2016,6,785 days 00:00:00.000000000,80+,60k-69k
0.0,42.0,c610bd00615c41079c7a1a33f76d9228,2017-04-03,91000.0,2017,4,479 days 00:00:00.000000000,40-49,90k-99k
0.0,75.0,716cff13fcd44dc2a96c138950dc48bd,2015-01-10,71000.0,2015,1,1293 days 00:00:00.000000000,70-79,70k-79k
0.0,62.0,c05652fa9d2c4fac9a010ea5a9310c86,2018-01-27,73000.0,2018,1,180 days 00:00:00.000000000,60-69,70k-79k
1.0,55.0,fbc039723b044dfd8a1723a976d667d9,2016-05-05,54000.0,2016,5,812 days 00:00:00.000000000,50-59,50k-59k
0.0,65.0,e1103f6b4c444f84b65f856738c0f60c,2017-10-11,39000.0,2017,10,288 days 00:00:00.000000000,60-69,20k-39k
0.0,52.0,b6905df3630b4137b077b6e1b4b21d75,2017-02-27,46000.0,2017,2,514 days 00:00:00.000000000,50-59,40k-49k
1.0,30.0,2c3a4de659584bed8d27cfd865f06928,2017-10-15,40000.0,2017,10,284 days 00:00:00.000000000,20-29,20k-39k
1.0,74.0,28416e7d96d746fb9c1fb8223d9e4914,2015-09-24,75000.0,2015,9,1036 days 00:00:00.000000000,70-79,70k-79k
1.0,100.0,24c1287eb7a84cfd80472a82e05b1d57,2015-08-28,63000.0,2015,8,1063 days 00:00:00.000000000,80+,60k-69k
1.0,26.0,a4579681ffca49cfbff6f5453a49bf76,2017-03-24,40000.0,2017,3,489 days 00:00:00.000000000,20-29,20k-39k
1.0,56.0,8a04ab4063e94628b5bbd86781639430,2016-03-28,53000.0,2016,3,850 days 00:00:00.000000000,50-59,50k-59k
0.0,50.0,393e6938e7eb46cb86bcb04f231efc0f,2014-10-15,90000.0,2014,10,1380 days 00:00:00.000000000,40-49,80k-89k
0.0,73.0,62fb072537a647a89f99fb9ea66a7c00,2017-10-08,95000.0,2017,10,291 days 00:00:00.000000000,70-79,90k-99k
1.0,49.0,0acaa564f18b418ba642e2a4ff3e028d,2017-12-10,74000.0,2017,12,228 days 00:00:00.000000000,40-49,70k-79k
0.0,37.0,585fb2dc600d4a0f912d8911aba11203,2016-01-09,50000.0,2016,1,929 days 00:00:00.000000000,30-39,40k-49k
0.0,65.0,9b0e7b326e314b758369c2f794566eb3,2016-02-12,57000.0,2016,2,895 days 00:00:00.000000000,60-69,50k-59k
1.0,64.0,aec532a91d9948cb828cc657fa27fce2,2016-02-25,81000.0,2016,2,882 days 00:00:00.000000000,60-69,80k-89k
1.0,48.0,9c64321646bf40f6ad1bc98864eaa6b8,2016-10-14,53000.0,2016,10,650 days 00:00:00.000000000,40-49,50k-59k
0.0,20.0,4e6eb10de9744995be7496f5b1cc7bcf,2015-08-12,32000.0,2015,8,1079 days 00:00:00.000000000,10-19,20k-39k
0.0,46.0,e89dce9d75634dc5bf1df0a0cea0f316,2018-07-23,40000.0,2018,7,3 days 00:00:00.000000000,40-49,20k-39k
0.0,24.0,e08a264dc9a54efca07e1cf7e9b38480,2015-04-27,69000.0,2015,4,1186 days 00:00:00.000000000,20-29,60k-69k
0.0,71.0,a4ac99af1b7f4344b734ac07592ab717,2015-08-26,95000.0,2015,8,1065 days 00:00:00.000000000,70-79,90k-99k
1.0,50.0,f8362fcaa42248fca2a2a174951a954a,2018-05-25,78000.0,2018,5,62 days 00:00:00.000000000,40-49,70k-79k
0.0,37.0,676506bad68e4161b9bbaffeb039626b,2017-05-15,92000.0,2017,5,437 days 00:00:00.000000000,30-39,90k-99k
1.0,57.0,b7658a8eab2f42668a9d66499b001e88,2016-05-22,81000.0,2016,5,795 days 00:00:00.000000000,50-59,80k-89k
0.0,52.0,a8719d4d305444579b2d2c1b777c3417,2014-04-25,85000.0,2014,4,1553 days 00:00:00.000000000,50-59,80k-89k
0.0,41.0,bd215efd787d4305a006a56154fbcb67,2016-08-24,41000.0,2016,8,701 days 00:00:00.000000000,40-49,40k-49k
1.0,66.0,f5e59835627a49a0b13c4183522225d4,2017-06-18,74000.0,2017,6,403 days 00:00:00.000000000,60-69,70k-79k
1.0,66.0,f970eafddcb34154aa4d646b4a71ca34,2015-10-01,87000.0,2015,10,1029 days 00:00:00.000000000,60-69,80k-89k
1.0,68.0,c4a3c86c7b5541cf83d443c2a89e5b5a,2017-10-25,120000.0,2017,10,274 days 00:00:00.000000000,60-69,110k-120k
0.0,20.0,4bbcb71a7f75455e9957413cf743fef7,2016-03-08,70000.0,2016,3,870 days 00:00:00.000000000,10-19,60k-69k
0.0,43.0,9ef935700f384fefa0e1a34f92555abd,2017-07-04,42000.0,2017,7,387 days 00:00:00.000000000,40-49,40k-49k
0.0,73.0,32fbf97e89274e8a935903f2ad095e1f,2017-12-12,38000.0,2017,12,226 days 00:00:00.000000000,70-79,20k-39k
1.0,42.0,68081ac19eae44ba99b47c8e1d4161a4,2017-05-29,56000.0,2017,5,423 days 00:00:00.000000000,40-49,50k-59k
0.0,82.0,b268f71b99b94e1485ed1ccd4c20007b,2016-06-04,110000.0,2016,6,782 days 00:00:00.000000000,80+,100k-109k
1.0,70.0,01ef4c6618b64334a15914ff9963eaac,2017-11-09,92000.0,2017,11,259 days 00:00:00.000000000,60-69,90k-99k
1.0,42.0,7a7aece75d5347bd869fbcf707aea6b1,2017-10-10,71000.0,2017,10,289 days 00:00:00.000000000,40-49,70k-79k
0.0,48.0,8f7dd3b2afe14c078eb4f6e6fe4ba97d,2015-09-03,62000.0,2015,9,1057 days 00:00:00.000000000,40-49,60k-69k
1.0,53.0,8b5ae6d6547745d5adae0b0828de3f7d,2015-09-10,93000.0,2015,9,1050 days 00:00:00.000000000,50-59,90k-99k
0.0,64.0,66ccb31b29da4e9db3337fcfd5039c17,2018-03-04,67000.0,2018,3,144 days 00:00:00.000000000,60-69,60k-69k
0.0,79.0,dd0fe73d5e7b46e98304b1643394fe9e,2018-01-23,90000.0,2018,1,184 days 00:00:00.000000000,70-79,80k-89k
0.0,51.0,b0be9b4679204f82b937260a08e54eb0,2016-05-11,55000.0,2016,5,806 days 00:00:00.000000000,50-59,50k-59k
1.0,45.0,713a1ea744ee4267a741645078845eac,2018-01-20,88000.0,2018,1,187 days 00:00:00.000000000,40-49,80k-89k
1.0,48.0,f8756fc0eea24e7ba3ccd846efc4d0d5,2016-06-02,105000.0,2016,6,784 days 00:00:00.000000000,40-49,100k-109k
1.0,54.0,01e8739670a042b3877f8e843bdf55a7,2015-10-24,119000.0,2015,10,1006 days 00:00:00.000000000,50-59,110k-120k
0.0,52.0,5e97488a58c641ea8ecb05a8e27fddc4,2018-07-10,48000.0,2018,7,16 days 00:00:00.000000000,50-59,40k-49k
0.0,28.0,e6590c7f954f4ff482c069b45070b351,2013-09-24,68000.0,2013,9,1766 days 00:00:00.000000000,20-29,60k-69k
0.0,69.0,bb9cf26ad43044a3b0dd90c22bbd05d1,2014-05-02,47000.0,2014,5,1546 days 00:00:00.000000000,60-69,40k-49k
0.0,73.0,0861b9ca31b741bb8b411b18f82d18f6,2017-06-27,92000.0,2017,6,394 days 00:00:00.000000000,70-79,90k-99k
1.0,67.0,eefbc1aac05142aeb0ce661d3a19ae48,2017-08-13,71000.0,2017,8,347 days 00:00:00.000000000,60-69,70k-79k
1.0,76.0,cc40aaa447054294a86c75d79881e35a,2018-06-13,34000.0,2018,6,43 days 00:00:00.000000000,70-79,20k-39k
1.0,55.0,c34eaeb9e68248c382e4483328bb9867,2015-11-21,53000.0,2015,11,978 days 00:00:00.000000000,50-59,50k-59k
1.0,89.0,69b02748e2864894b9a425d079d806ca,2018-06-23,83000.0,2018,6,33 days 00:00:00.000000000,80+,80k-89k
0.0,57.0,717a423a31284ce1b767cad1c471d968,2018-04-29,41000.0,2018,4,88 days 00:00:00.000000000,50-59,40k-49k
1.0,54.0,ca900921cfdd4b11a432df6f46a3e26d,2018-02-11,70000.0,2018,2,165 days 00:00:00.000000000,50-59,60k-69k
0.0,58.0,b4a4a6b9648a45baa15f438ffb5565e9,2017-12-27,73000.0,2017,12,211 days 00:00:00.000000000,50-59,70k-79k
0.0,49.0,1e78f244cac34e758dff086f30dbc1be,2017-11-23,39000.0,2017,11,245 days 00:00:00.000000000,40-49,20k-39k
1.0,73.0,07ebe89c877e4328b60f4e5676452ee1,2018-05-07,79000.0,2018,5,80 days 00:00:00.000000000,70-79,70k-79k
1.0,58.0,371d6b3a983547709252bbbcbedda147,2017-02-19,76000.0,2017,2,522 days 00:00:00.000000000,50-59,70k-79k
0.0,51.0,ea8a1cb1c56e42e4807e9ec27b95b97b,2017-12-14,70000.0,2017,12,224 days 00:00:00.000000000,50-59,60k-69k
0.0,74.0,709189c4727342a782cd28ad41c1b316,2016-04-18,78000.0,2016,4,829 days 00:00:00.000000000,70-79,70k-79k
0.0,53.0,c0f9e4bb1f3a4d30a34f5a835b2c97ea,2015-09-06,95000.0,2015,9,1054 days 00:00:00.000000000,50-59,90k-99k
0.0,61.0,9e0369f1045443c2a83a423920155ab3,2018-02-27,32000.0,2018,2,149 days 00:00:00.000000000,60-69,20k-39k
0.0,41.0,acc3bb69130c45aca141e8aa86f41b42,2017-10-24,55000.0,2017,10,275 days 00:00:00.000000000,40-49,50k-59k
1.0,64.0,8899cbcaf33d4e4d87a3f761b5ff8cf2,2017-10-08,95000.0,2017,10,291 days 00:00:00.000000000,60-69,90k-99k
0.0,42.0,cda87c53c8434854b78be68c0cde4848,2017-09-08,75000.0,2017,9,321 days 00:00:00.000000000,40-49,70k-79k
0.0,50.0,be2b393781594f4da055ef99b4d95e48,2016-04-26,57000.0,2016,4,821 days 00:00:00.000000000,40-49,50k-59k
0.0,60.0,e8f6590b4991479eb898457e8ebf4890,2017-09-03,56000.0,2017,9,326 days 00:00:00.000000000,50-59,50k-59k
1.0,57.0,7da4476ec7234c0fa8f05d2336669212,2016-04-08,83000.0,2016,4,839 days 00:00:00.000000000,50-59,80k-89k
1.0,39.0,a0f63f6e1285445dbbdcc5d4943c843f,2017-04-07,54000.0,2017,4,475 days 00:00:00.000000000,30-39,50k-59k
1.0,57.0,b3ad8755d0ac47faa6e9c10954fec6a4,2016-08-27,67000.0,2016,8,698 days 00:00:00.000000000,50-59,60k-69k
0.0,57.0,fe23d94e175742209abf65cfbc684153,2017-12-16,71000.0,2017,12,222 days 00:00:00.000000000,50-59,70k-79k
0.0,68.0,4c51ba3886b84781996ca15d42af505d,2016-03-18,51000.0,2016,3,860 days 00:00:00.000000000,60-69,50k-59k
1.0,83.0,813f7ade94c14226b49b3ec4ace58718,2015-09-10,114000.0,2015,9,1050 days 00:00:00.000000000,80+,110k-120k
1.0,35.0,ee8eccee44354ee38eea7b4704514136,2018-01-02,72000.0,2018,1,205 days 00:00:00.000000000,30-39,70k-79k
1.0,90.0,58ad7189fe54463fa221873e553f3173,2018-01-01,72000.0,2018,1,206 days 00:00:00.000000000,80+,70k-79k
0.0,56.0,1e917541b9324d93bde2bf5ec7ee21a7,2018-04-04,72000.0,2018,4,113 days 00:00:00.000000000,50-59,70k-79k
0.0,84.0,4786c65ce3d944c09d1562bf9363541a,2017-09-07,81000.0,2017,9,322 days 00:00:00.000000000,80+,80k-89k
0.0,62.0,a7456960b600412fa516433d4821361c,2018-03-12,39000.0,2018,3,136 days 00:00:00.000000000,60-69,20k-39k
0.0,63.0,ce9ccae3451247fc98667ef67857b116,2017-02-23,58000.0,2017,2,518 days 00:00:00.000000000,60-69,50k-59k
0.0,67.0,62274260252f4b04962ec2f85295b447,2016-01-05,56000.0,2016,1,933 days 00:00:00.000000000,60-69,50k-59k
1.0,68.0,4c1c14245a1f4b138ae662fe2243342f,2017-11-26,50000.0,2017,11,242 days 00:00:00.000000000,60-69,40k-49k
0.0,55.0,9bd8945dd46d4e55b6504a0a0878ed51,2017-05-08,73000.0,2017,5,444 days 00:00:00.000000000,50-59,70k-79k
1.0,24.0,c93f9619abd642a684bd79953cef992c,2017-02-07,59000.0,2017,2,534 days 00:00:00.000000000,20-29,50k-59k
0.0,40.0,508e507b462a4f6cb3dd48bcd3118521,2017-08-15,39000.0,2017,8,345 days 00:00:00.000000000,30-39,20k-39k
0.0,83.0,e3cd0a0e1af5463d9cc4d18e4b7b8b63,2018-01-18,61000.0,2018,1,189 days 00:00:00.000000000,80+,60k-69k
1.0,63.0,9ddafd9acd6e441a8ebf8845e2ac5319,2017-03-16,41000.0,2017,3,497 days 00:00:00.000000000,60-69,40k-49k
1.0,59.0,0e72fad934a74c2c97a98c525d64f738,2018-01-16,59000.0,2018,1,191 days 00:00:00.000000000,50-59,50k-59k
1.0,61.0,d11e7279219b418eb0133758d88ee285,2016-06-12,99000.0,2016,6,774 days 00:00:00.000000000,60-69,90k-99k
0.0,42.0,6be0513109fe4d738e2af7fb252fefb7,2018-06-13,57000.0,2018,6,43 days 00:00:00.000000000,40-49,50k-59k
0.0,58.0,90a221d6183c49d68dd6b2d17e67b2ba,2018-01-29,36000.0,2018,1,178 days 00:00:00.000000000,50-59,20k-39k
1.0,48.0,b3a5a87d9e1d4bc48f38945c8f4d5a2a,2016-10-21,44000.0,2016,10,643 days 00:00:00.000000000,40-49,40k-49k
0.0,35.0,027596e6ed19471392923eb833b25fd3,2017-08-29,64000.0,2017,8,331 days 00:00:00.000000000,30-39,60k-69k
0.0,36.0,f5b84c63d6514f02bed8258e627f172d,2018-03-15,31000.0,2018,3,133 days 00:00:00.000000000,30-39,20k-39k
1.0,41.0,5084c3bf96464d63bc54f298ce45aef0,2016-04-14,100000.0,2016,4,833 days 00:00:00.000000000,40-49,90k-99k
1.0,83.0,0872d0fa41104fcaaf143ddc1b81a420,2017-04-30,73000.0,2017,4,452 days 00:00:00.000000000,80+,70k-79k
0.0,53.0,4cbe33c601a5407f8202086565c55111,2017-10-15,87000.0,2017,10,284 days 00:00:00.000000000,50-59,80k-89k
1.0,53.0,63682fd0e2454fe098a3aad2c76e0054,2016-01-15,97000.0,2016,1,923 days 00:00:00.000000000,50-59,90k-99k
1.0,80.0,85727ebd2e324b60839c149682294ba7,2018-01-10,48000.0,2018,1,197 days 00:00:00.000000000,70-79,40k-49k
0.0,25.0,4cce01bbc3d742c994f654f8c1ecd6b4,2015-11-16,66000.0,2015,11,983 days 00:00:00.000000000,20-29,60k-69k
0.0,63.0,b330ad2e97ca455badff7121614b225d,2015-11-04,119000.0,2015,11,995 days 00:00:00.000000000,60-69,110k-120k
1.0,63.0,611846bccd6b4c35ba48ed6b165b2c2d,2016-06-14,66000.0,2016,6,772 days 00:00:00.000000000,60-69,60k-69k
1.0,56.0,06b99e8cc24b426f8a578c749974b88a,2018-01-23,109000.0,2018,1,184 days 00:00:00.000000000,50-59,100k-109k
0.0,43.0,e262142cfb3f4c87ab26ba7dd09562aa,2017-10-04,59000.0,2017,10,295 days 00:00:00.000000000,40-49,50k-59k
1.0,58.0,78364f0145d342c2bd44a169cfb9c332,2016-03-14,58000.0,2016,3,864 days 00:00:00.000000000,50-59,50k-59k
0.0,59.0,1e90d5a75b1d47e6ac495c37399705da,2017-01-23,59000.0,2017,1,549 days 00:00:00.000000000,50-59,50k-59k
0.0,49.0,c7456a584a65425188c13311390e53c5,2018-03-18,104000.0,2018,3,130 days 00:00:00.000000000,40-49,100k-109k
1.0,63.0,b432b74402bb4981a4651c8df1670365,2017-09-12,70000.0,2017,9,317 days 00:00:00.000000000,60-69,60k-69k
0.0,42.0,d6e40d21be454a08853aeafbd3532647,2015-12-10,94000.0,2015,12,959 days 00:00:00.000000000,40-49,90k-99k
1.0,52.0,b6874ec74838469482e7bcce0251acdd,2018-01-17,57000.0,2018,1,190 days 00:00:00.000000000,50-59,50k-59k
1.0,57.0,a04fcfd571034456aaa6d56c0a3fd9b6,2018-04-08,37000.0,2018,4,109 days 00:00:00.000000000,50-59,20k-39k
1.0,56.0,16ed3ce3996c4f729d597126b8200203,2017-11-09,59000.0,2017,11,259 days 00:00:00.000000000,50-59,50k-59k
0.0,80.0,79d6e0ec46a8486a9df7b24552be074b,2017-10-15,87000.0,2017,10,284 days 00:00:00.000000000,70-79,80k-89k
0.0,43.0,dce9bfaf37e64b75b5c40866cfe71c80,2016-02-11,52000.0,2016,2,896 days 00:00:00.000000000,40-49,50k-59k
0.0,54.0,09e73eeb14874fe69467f8c123091f50,2017-11-14,70000.0,2017,11,254 days 00:00:00.000000000,50-59,60k-69k
0.0,28.0,42e511d82add46d4b0038ab71015f1b5,2016-11-11,73000.0,2016,11,622 days 00:00:00.000000000,20-29,70k-79k
1.0,57.0,f26062d4f14f464eb345f487f0e912d4,2017-10-08,95000.0,2017,10,291 days 00:00:00.000000000,50-59,90k-99k
0.0,71.0,3f297d8938564fdbbcd73db63bc8ce54,2015-03-10,67000.0,2015,3,1234 days 00:00:00.000000000,70-79,60k-69k
1.0,64.0,cffd46a4ad444357a62f3929cd07a072,2018-04-18,112000.0,2018,4,99 days 00:00:00.000000000,60-69,110k-120k
0.0,20.0,576e6eed3c6a4ac682ebd35b7ea672f4,2014-05-31,49000.0,2014,5,1517 days 00:00:00.000000000,10-19,40k-49k
1.0,36.0,55c69bafc66d4bf6a7df7f1f752c1b38,2017-04-23,58000.0,2017,4,459 days 00:00:00.000000000,30-39,50k-59k
1.0,45.0,b427c95a76904412885fa43e1b6db748,2016-10-04,99000.0,2016,10,660 days 00:00:00.000000000,40-49,90k-99k
0.0,71.0,aec66f67b80548d29897b26f83d139de,2014-12-17,65000.0,2014,12,1317 days 00:00:00.000000000,70-79,60k-69k
0.0,67.0,6e43570e4517416cb3bcadd49d3da70f,2018-06-01,89000.0,2018,6,55 days 00:00:00.000000000,60-69,80k-89k
1.0,72.0,5fc96150a4994e3c982e723d06d35e8b,2016-09-22,81000.0,2016,9,672 days 00:00:00.000000000,70-79,80k-89k
0.0,51.0,227f2d69e46a4899b70d48182822cff6,2018-05-12,100000.0,2018,5,75 days 00:00:00.000000000,50-59,90k-99k
0.0,48.0,d2d8012642ec43e09c18dd814bd1ec6c,2017-09-19,68000.0,2017,9,310 days 00:00:00.000000000,40-49,60k-69k
0.0,53.0,bf60d102f38c4f2aacb09c2df487b7fc,2018-04-10,60000.0,2018,4,107 days 00:00:00.000000000,50-59,50k-59k
0.0,25.0,75da3f6ef64b4bdebc1045dfa2bbb546,2018-02-15,53000.0,2018,2,161 days 00:00:00.000000000,20-29,50k-59k
1.0,79.0,3115295d227b45ba918d691687350672,2018-01-10,85000.0,2018,1,197 days 00:00:00.000000000,70-79,80k-89k
0.0,19.0,80712efd45a84787b08074798ac40429,2018-06-24,32000.0,2018,6,32 days 00:00:00.000000000,10-19,20k-39k
1.0,28.0,30333ea9ee1e4405adf1b5c54dd60553,2018-04-11,49000.0,2018,4,106 days 00:00:00.000000000,20-29,40k-49k
0.0,56.0,bb0f25e23a4c4de6a645527c275cd594,2014-06-11,76000.0,2014,6,1506 days 00:00:00.000000000,50-59,70k-79k
0.0,44.0,81d1298cca294146801c6c086a616399,2014-03-19,37000.0,2014,3,1590 days 00:00:00.000000000,40-49,20k-39k
0.0,25.0,76919022666747ffb747b52151ba992b,2017-12-25,40000.0,2017,12,213 days 00:00:00.000000000,20-29,20k-39k
1.0,61.0,4866a2c8fedd46b98dc2c695f8cc5840,2018-01-13,78000.0,2018,1,194 days 00:00:00.000000000,60-69,70k-79k
0.0,34.0,09020cacd73b48a7b1d1310dd9ca004b,2017-09-22,59000.0,2017,9,307 days 00:00:00.000000000,30-39,50k-59k
1.0,41.0,597bcbdab11c4236aaf895ca94d9aa60,2017-12-10,37000.0,2017,12,228 days 00:00:00.000000000,40-49,20k-39k
0.0,44.0,b8dc729c581045a59f2186c210c5a06c,2016-12-04,51000.0,2016,12,599 days 00:00:00.000000000,40-49,50k-59k
1.0,51.0,d7282e3f7eec4cc5a38212189af80d2e,2018-06-29,92000.0,2018,6,27 days 00:00:00.000000000,50-59,90k-99k
0.0,47.0,8b5f5a1b1c43427ba7fb1e8e307a05e3,2017-11-09,44000.0,2017,11,259 days 00:00:00.000000000,40-49,40k-49k
1.0,63.0,055a06b9a6ad42fcaa1fe7706b5e21aa,2018-07-07,70000.0,2018,7,19 days 00:00:00.000000000,60-69,60k-69k
0.0,62.0,fc41f98eaccc4c6e9ba3d3361714c527,2017-11-26,61000.0,2017,11,242 days 00:00:00.000000000,60-69,60k-69k
0.0,66.0,3f244f4dea654688ace14acb4f0257bb,2018-07-03,71000.0,2018,7,23 days 00:00:00.000000000,60-69,70k-79k
0.0,62.0,05dedca5b2034055a64979a2c28b3477,2017-12-08,70000.0,2017,12,230 days 00:00:00.000000000,60-69,60k-69k
0.0,83.0,93893ec00b5346228088f867e6164b1e,2016-04-10,88000.0,2016,4,837 days 00:00:00.000000000,80+,80k-89k
0.0,43.0,ff298e06fee240039dfd761a0a2ea25e,2018-06-27,58000.0,2018,6,29 days 00:00:00.000000000,40-49,50k-59k
1.0,66.0,eaaa456d803e49798017100b16fda6c5,2016-12-04,94000.0,2016,12,599 days 00:00:00.000000000,60-69,90k-99k
0.0,70.0,c8d495a12bd049489dd2d185cd20bfc3,2017-11-18,44000.0,2017,11,250 days 00:00:00.000000000,60-69,40k-49k
1.0,65.0,be7ff3cb6bf84ce395471e52b64b70c6,2018-01-12,66000.0,2018,1,195 days 00:00:00.000000000,60-69,60k-69k
1.0,33.0,6a619d10e88f489eae05ceb9a8f5b178,2016-11-06,54000.0,2016,11,627 days 00:00:00.000000000,30-39,50k-59k
0.0,63.0,b65eaba56d124588aed15c484db427a8,2018-07-26,78000.0,2018,7,0 days 00:00:00.000000000,60-69,70k-79k
0.0,77.0,d3027a3344e443869ffd7b39aa99acc8,2017-08-01,42000.0,2017,8,359 days 00:00:00.000000000,70-79,40k-49k
1.0,49.0,c2c72ce6038644c797208046d1e3498a,2017-10-16,57000.0,2017,10,283 days 00:00:00.000000000,40-49,50k-59k
0.0,53.0,ca369d4c5c0c4bb996bf78ec0b65775b,2017-01-23,104000.0,2017,1,549 days 00:00:00.000000000,50-59,100k-109k
1.0,61.0,5979ee1e3e744c98afd9f72d9be32546,2016-02-28,87000.0,2016,2,879 days 00:00:00.000000000,60-69,80k-89k
0.0,60.0,35ad0c309d7743e6bb03025ee6008100,2015-12-15,38000.0,2015,12,954 days 00:00:00.000000000,50-59,20k-39k
